[2023-08-17 17:51:59] This is codeql database index-files --include-extension=.xml --include-extension=.wsdd --size-limit 10m --language xml -- /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1
[2023-08-17 17:51:59] Log file was started late.
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/pools/0/pageDump...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/pools/0/metadata...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/pools/1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/pools/1/buckets...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/pools/1/pageDump...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/pools/1/ids1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/pools/1/metadata...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/pools/1/indices1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/predicates...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/relations...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/pages...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/cached-strings...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/cached-strings/pools...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/cached-strings/pools/0...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/cached-strings/pools/0/buckets...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/cached-strings/pools/0/pageDump...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/cached-strings/pools/0/ids1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/cached-strings/pools/0/metadata...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/cached-strings/pools/0/indices1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.27/db-java/default/cache/cached-strings/tuple-pool...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/diagnostic...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/diagnostic/tracer...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/diagnostic/extractors...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/diagnostic/extractors/java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/diagnostic/extractors/xml...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/log...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/log/ext...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/strings...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/0...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/0/buckets...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/0/pageDump...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/0/metadata...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/1/buckets...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/1/pageDump...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/1/ids1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/1/metadata...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/pools/1/indices1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/predicates...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/relations...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/pages...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/cached-strings...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/cached-strings/pools...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/cached-strings/pools/0...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/cached-strings/pools/0/buckets...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/cached-strings/pools/0/pageDump...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/cached-strings/pools/0/ids1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/cached-strings/pools/0/metadata...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/cached-strings/pools/0/indices1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/mysql-connector-java-8.0.29/db-java/default/cache/cached-strings/tuple-pool...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/diagnostic...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/diagnostic/tracer...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/diagnostic/extractors...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/diagnostic/extractors/java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/diagnostic/extractors/xml...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/log...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/log/ext...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/strings...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/0...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/0/buckets...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/0/pageDump...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/0/metadata...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/1/buckets...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/1/pageDump...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/1/ids1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/1/metadata...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/pools/1/indices1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/predicates...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/relations...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/pages...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/cached-strings...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/cached-strings/pools...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/cached-strings/pools/0...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/cached-strings/pools/0/buckets...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/cached-strings/pools/0/pageDump...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/cached-strings/pools/0/ids1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/cached-strings/pools/0/metadata...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/cached-strings/pools/0/indices1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/ojdbc6-12.1.0.1-atlassian-hosted/db-java/default/cache/cached-strings/tuple-pool...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/diagnostic...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/diagnostic/tracer...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/diagnostic/extractors...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/diagnostic/extractors/java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/bin...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Library...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Library/Java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Library/Java/JavaVirtualMachines...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Library/Java/JavaVirtualMachines/jdk1.8.0_181.jdk...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Library/Java/JavaVirtualMachines/jdk1.8.0_181.jdk/Contents...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Library/Java/JavaVirtualMachines/jdk1.8.0_181.jdk/Contents/Home...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Library/Java/JavaVirtualMachines/jdk1.8.0_181.jdk/Contents/Home/jre...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Library/Java/JavaVirtualMachines/jdk1.8.0_181.jdk/Contents/Home/jre/bin...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Library/Java/JavaVirtualMachines/jdk1.8.0_181.jdk/Contents/Home/jre/lib...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users/lousix...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users/lousix/sec...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users/lousix/sec/CodeQL...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users/lousix/sec/CodeQL/codeql...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users/lousix/sec/CodeQL/codeql/java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users/lousix/sec/CodeQL/codeql/java/tools...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users/lousix/sec/CodeQL/codeql/java/tools/macos...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users/lousix/sec/CodeQL/codeql/java/tools/macos/jdk-extractor-java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/working/copy-root/000001F5/Users/lousix/sec/CodeQL/codeql/java/tools/macos/jdk-extractor-java/bin...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/trap...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/trap/java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/trap/java/jars...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/trap/java/jars/Library...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/trap/java/jars/Library/Java...
[2023-08-17 17:51:59] [PROGRESS] resolve files> Scanning /Users/lousix/sec/CodeQL/CodeQLpy/out/database/S1/trap/java/jars/Library/Java/JavaVirtualMachines...
